Country Name;Country Code;Series Name;Series Code;1960 [YR1960];1961 [YR1961];1962 [YR1962];1963 [YR1963];1964 [YR1964];1965 [YR1965];1966 [YR1966];1967 [YR1967];1968 [YR1968];1969 [YR1969];1970 [YR1970];1971 [YR1971];1972 [YR1972];1973 [YR1973];1974 [YR1974];1975 [YR1975];1976 [YR1976];1977 [YR1977];1978 [YR1978];1979 [YR1979];1980 [YR1980];1981 [YR1981];1982 [YR1982];1983 [YR1983];1984 [YR1984];1985 [YR1985];1986 [YR1986];1987 [YR1987];1988 [YR1988];1989 [YR1989];1990 [YR1990];1991 [YR1991];1992 [YR1992];1993 [YR1993];1994 [YR1994];1995 [YR1995];1996 [YR1996];1997 [YR1997];1998 [YR1998];1999 [YR1999];2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022]
Venezuela, RB;VEN;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.342999995;0.331499994;0.342900008;..;..;..;0.331900001;..;0.370400012;0.358200014;0.372799993;2.693099976;2.700099945;2.59829998;2.499599934;..;2.677900076;2.677599907;2.572999954;2.599999905;..;..;1.470000029;..;..;..;..;0.800000012;..;0.9;..;..;..;1.3;..;1.1;..;0.93;..;..;0.78;0.73;0.86;0.87;..;..;..;..;..
Venezuela, RB;VEN;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;38.17400506;38.30994092;38.54793569;38.35268029;38.00832349;37.95389982;38.16698714;38.10787297;38.3478311;37.92005827;37.71858806;38.18535816;37.9656264;37.30938637;37.65736297;38.93763565;39.04109334;39.09555742;39.1989151;39.59194928;39.41229814;39.60586937;39.82740838;39.81863801;39.80951134;39.80464696;39.81359585;39.13074633;39.02633234;38.81396362;38.79567109;38.92726865;39.15743668
Viet Nam;VNM;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;78.4;86.17598724;86.99443817;88.23509979;88.91989899;89.1;90.27086639;90.95104218;96.1;96;93.08835602;93.83833313;96.1;97.43;99;97.89;98.52826691;99.2;99.25421143;99.2;100;100;99.4;99.8;100;..
Viet Nam;VNM;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;72.37815261;82.27031238;83.23382424;84.72297417;85.52862015;85.57245504;87.1467683;87.97423093;94.78695251;94.80113157;90.61442948;91.55541556;94.61694236;96.35902502;98.54904236;97.00138319;97.82859868;98.85342753;98.87389759;98.77843946;100;100;99.05320961;99.74040855;100;..
Viet Nam;VNM;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.288852865;0.289598328;0.298227163;0.34063114;0.368026206;0.425723683;0.467447103;0.536992508;0.589586791;0.594093627;0.648189364;0.710648707;0.824577094;0.870242185;1.033295251;1.110972727;1.130049624;1.240379726;1.373701986;1.529666152;1.732201659;1.765420021;1.741550848;1.820112056;1.980575457;2.185814559;2.384159513;2.444644781;3.014711266;3.567848369;3.676440088;..;..
Viet Nam;VNM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.805855668;2.789291575;3.583469631;5.135011672;7.364512894;5.100918139;5.960843932;8.646047459;8.072730657;8.838980952;9.540480175;9.340017499;8.152084143;5.764455458;4.773586883;6.787316405;6.192893312;6.320820992;6.899063491;7.536410609;7.547247729;6.977954811;7.129504486;5.661771209;5.39789754;6.423244822;6.413168897;5.504544704;5.55351081;6.422243121;6.987154306;6.690008927;6.940190374;7.465006856;7.359262701;2.865413209;2.561564107;8.019792374
Viet Nam;VNM;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.49729991;3.696099997;..;..;..;..;..;..;..;3.301700115;3.832900047;..;..;..;..;..;..;1.669999957;..;..;2.34;2.400000095;1.4;..;2.8;2.34;2.66;..;2.9;3.1;2.91;..;2.5;3.18;2.6;..;..;..;..;..;..;..;..
Viet Nam;VNM;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;50.83550833;50.73558158;50.59912897;50.47328865;50.34198502;50.19760581;50.04971273;49.74446905;49.72882547;49.913226;49.54514337;49.52435454;49.42961799;49.31332537;49.02693239;49.00069749;48.98156516;48.97059809;48.78471348;48.62704573;48.45868933;48.38987696;48.56640095;48.63608406;48.6457823;48.41184079;48.45728654;48.39928672;48.05569868;48.06705396;47.77011625;48.2469566;48.48375792
Virgin Islands (U.S.);VIR;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Virgin Islands (U.S.);VIR;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;..
Virgin Islands (U.S.);VIR;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-0.396080884;3.285893679;3.485309017;3.504993147;4.010594022;1.218624955;-6.594788859;0.596383224;-8.204245554;-14.8125;-6.285155295;-1.774530271;-0.425079702;1.600853789;-0.735294118;1.904761905;2.933541018;-1.916771753;2.854204166;..
Virgin Islands (U.S.);VIR;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.800000191;..;..;..;..;..;18.68000031;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Virgin Islands (U.S.);VIR;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47.34250726;47.29022355;47.3343078;47.29736988;47.42716143;47.52348077;47.5516636;47.77784822;47.98193025;48.18619583;48.47365676;48.63301892;48.67349196;48.6187168;48.70660848;48.82739032;48.9134145;49.01261759;48.92280741;48.35383301;48.20510861;47.38072348;46.06031594;45.34813075;44.97367505;44.71050821;44.62476251;44.46942886;44.47320245;44.35093485;44.51942326;44.56915753;44.73469388
West Bank and Gaza;PSE;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;97.9;98.53929901;98.62315369;99.7;99.1;99.17612457;99.1;99.5;99.6;99.7;98.8;99.8;99.9;99.9;99.7;99.8;99.9;99.9;99.9;100;99.9;100;100;100;100;..
West Bank and Gaza;PSE;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;92.77527806;94.95297096;95.27488041;99.18650448;99.1;97.91147217;97.50805989;98.96348756;99.05758155;99.42580464;96.51585304;99.51971392;99.9;99.9;99.00319511;99.3339387;99.62715134;100;99.59402401;100;99.58516541;100;100;100;100;..
West Bank and Gaza;PSE;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
West Bank and Gaza;PSE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.118511824;1.215150773;14.66722516;14.33420348;8.280429404;-8.556183291;-9.310638168;-12.48919176;14.01586549;21.92523949;11.29065118;-0.996556103;3.788281521;7.429182255;8.593490879;5.777362056;9.600808489;6.096456563;4.698569866;-0.157866651;3.721299671;8.86461882;1.419367563;1.227077378;1.362687466;-11.31846611;7.011982276;3.93297696
West Bank and Gaza;PSE;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.200000048;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
West Bank and Gaza;PSE;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15.17598796;15.17736594;15.24619816;15.23008194;15.22006423;15.24778306;15.14970359;15.32737433;15.57048317;15.72998879;15.55604668;13.84863848;14.18089529;16.34060751;17.07376579;16.79829392;17.76330288;19.13800942;19.00340704;18.75481582;17.83929139;19.19298197;19.70487599;19.22633181;19.96953451;20.77848211;20.20835691;20.35872162;20.6156779;21.04586232;20.34173442;20.49627062;21.31074408
Yemen, Rep.;YEM;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44.1;40.77471542;41.98513412;43.19351196;44.39916992;42.6;46.79961014;47.99294662;49.23923111;50.36432266;51.48086929;52.59587479;49.59;54.84929276;55.80033463;57.17453384;58.3647995;59.56845093;60.78165436;62.00056076;52.41;75.6;66.1;67.41488647;68.85586548;79.2;62;72.77657318;73.85346222;74.87719727;..
Yemen, Rep.;YEM;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;30.77044689;25.89519049;26.93787919;28.04066661;29.19635389;27.08157934;31.53886225;32.72535933;34.0034072;35.13077515;36.25726631;37.39182223;32.93897346;40.10900824;39.42030327;42.14924284;43.41289626;44.70456637;42.51532453;43.98072847;29.35807458;64.03333077;50.62494495;53.65305495;55.63919992;71.42207552;..;60.71812869;62.10912766;63.44079787;..
Yemen, Rep.;YEM;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.496616068;0.611585429;0.63254433;0.570608032;0.600494909;0.654007222;0.649987246;0.680397279;0.707366306;0.776116351;0.806846425;0.839205792;0.818574032;0.926241328;0.94672337;0.98991256;0.99782403;1.02776587;1.038029742;1.105666019;1.027802922;0.900865573;0.801288437;1.031166541;0.988347189;0.4752399;0.342802463;0.322370467;0.36861354;0.354864477;0.308514614;..;..
Yemen, Rep.;YEM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.293493885;8.207598132;4.001966352;6.721949141;5.669371293;4.634967351;5.231112029;6.006694589;3.775530485;6.18191561;3.803645878;3.935231493;3.747398199;3.972696389;5.591748067;3.170409371;3.338427947;3.647569474;3.866229517;7.702307049;-12.7148969;2.392990203;4.823519082;-0.188690239;-27.99454624;-9.375123822;-5.071795642;0.752447592;..;..;..;..
Yemen, Rep.;YEM;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;0.454545468;..;..;..;..;..;..;..;..;..;0.809700012;..;..;..;..;0.865499973;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.836199999;..;..;..;..;..;0.689999998;..;0.600000024;..;0.59;0.59;0.59;0.59;0.59;0.61;0.7;0.7;0.7;0.7;0.72;0.7;0.72;0.67;0.71;0.71;0.71;0.71;..;..;..;..;..
Yemen, Rep.;YEM;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18.88279398;18.9297704;19.04003064;19.00142064;19.11719844;19.97238251;20.84981887;21.75503971;22.68878507;23.64541742;22.50833969;21.39241643;20.30036778;19.23328822;18.19316271;17.18006896;16.19865778;15.25106091;14.33585798;13.45656948;12.61290825;11.32120997;10.14616339;9.085534031;8.133473945;7.977529404;7.89931701;7.845166097;7.827070847;7.818793295;7.817222397;7.786071976;8.068017672
Zambia;ZMB;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13.9;12.75270271;19.2;14.21320724;14.94175911;15.66827202;17.3;17.11245918;19;18.54024506;16.7;20.2082119;17.4;18.5;20.3;23.28273582;24.08232689;18.5;25.74040985;26.59145164;22;28.31833839;29.18650436;30.05270195;27.9;31.1;35.37722015;40.3;40.2293396;43;44.60406876;46.68511581;..
Zambia;ZMB;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.672268756;..;0.572324599;1.291555989;1.803358015;2.756547993;2.887682822;4.257155586;2.074171969;5.765694089;2.170904628;1.941511361;4.655214555;6.735277726;6.96043271;0.632468389;7.411150161;7.632788467;3.959454992;8.050557936;8.238966821;8.407935196;4.179726054;4.697571163;9.909860305;13.99769727;12.41417707;14.24892343;13.97117592;14.50095456;..
Zambia;ZMB;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.356577805;0.364978416;0.352722459;0.304004985;0.252979155;0.245217284;0.197921393;0.250242085;0.231850225;0.183344389;0.182709044;0.18007128;0.182993548;0.192305332;0.1882546;0.19828152;0.181889305;0.15977974;0.170069694;0.186603376;0.19263946;0.213846893;0.273339673;0.278215076;0.297754584;0.305054766;0.316995215;0.393726369;0.440527424;0.414336364;0.401902713;..;..
Zambia;ZMB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;1.361381991;-2.490839475;3.272392893;12.21404802;16.64745596;-5.570309809;7.919696512;1.248329982;-0.436915823;4.797112903;-0.086039551;9.208865142;-0.962048756;6.428158549;-2.269328924;6.220975267;-4.564236174;0.553763844;-3.023931031;3.035622351;6.167957407;-2.812782629;-1.966689298;-0.336834899;1.615310368;0.723893956;2.675661713;6.280749009;-1.023501789;-0.481072028;-0.036133384;-1.730922174;6.797274049;-8.625441952;2.897668893;6.218546489;3.814007497;-0.385746146;4.650189746;3.897322943;5.316868274;4.50601428;6.944973982;7.032395115;7.235599007;7.903694445;8.352436244;7.773895815;9.220348406;10.29822332;5.564602337;7.597593211;5.05723174;4.697992363;2.920375112;3.776679146;3.504336096;4.034493897;1.441306026;-2.785055065;6.234922042;5.249622298
Zambia;ZMB;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;2.801655531;..;..;..;..;..;..;..;..;..;3.161099911;..;..;..;..;3.336800098;..;..;..;..;..;3.482199907;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2;..;..;..;1.9;..;2;..;..;..;..;..;..;..;..;..;..;..;..
Zambia;ZMB;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.28964765;46.35823302;46.4658727;46.59658898;46.72533447;46.84383479;46.90756145;46.93982371;46.95871035;46.96374816;46.92393137;46.68717039;46.44910779;46.2330297;46.02710562;45.81558502;45.55979269;45.33224599;45.13677439;44.97543091;44.85567242;44.86663417;44.90165752;44.95288353;45.03088216;45.15285514;45.29116114;45.47642771;45.69232792;44.87201513;45.74926095;45.57044872;45.58012555
Zimbabwe;ZWE;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;28.2;31.16366768;28.1;31.94857979;32.33729553;32.72261047;33.1038475;38.4;33.67893219;34.17050934;34.2;35.13502884;35.6219902;36.12142181;37.2;37.17963409;37.73638535;43.36908187;38.88620758;36.9;44;40.64416122;32.3;33.7;42.46558762;43.97906494;45.40028763;46.68209457;52.7476675;48.97992706;..
Zimbabwe;ZWE;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.064069984;6.811377725;4.233107497;7.021267057;7.125636194;7.231357847;7.338138588;13.88493039;7.314264627;7.605277565;7.191911124;8.777362145;9.759368051;10.74370084;9.370760433;12.7450905;13.76237529;19.57488972;15.81710255;14.08004712;23.75050234;18.91301445;7.691809522;10.94931853;21.94608967;24.24416964;26.37913794;28.28495953;37.06024777;31.63546363;..
Zimbabwe;ZWE;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.6349293;1.763473332;1.735619815;1.581818408;1.469849596;1.408362949;1.329555613;1.216829084;1.218622828;1.350075714;1.147382489;1.137219798;1.025762634;0.836654845;0.795361783;0.855305625;0.794112805;0.783442169;0.61445313;0.597225037;0.741290479;0.871932095;0.901213848;0.901248224;0.866838489;0.846962441;0.723061927;0.66306915;0.735434805;0.663338328;0.530483547;..;..
Zimbabwe;ZWE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;6.316157268;1.434470888;6.244344508;-1.106171859;4.910570587;1.523130027;8.367008929;1.970134969;12.42823584;22.56515084;8.917586642;8.329774727;2.604714697;6.625153618;-1.931223239;0.464838905;-6.860703193;-2.706922485;3.297035399;14.42068391;12.52542485;2.634297147;1.585305462;-1.90736011;6.944387768;2.099029125;1.150737203;7.55237451;5.199766444;6.988552933;5.531782374;-9.015570075;1.051458647;9.235198825;0.158025687;10.36069677;2.680594179;2.885211796;-0.817821033;-3.059189749;1.439615396;-8.894023631;-16.99507473;-5.807538023;-5.711083707;-3.461495188;-3.653326835;-17.66894633;12.01955997;21.45206092;14.62020726;15.74487708;3.196730887;1.484542622;2.023649996;0.900955396;4.080263903;5.009866783;-6.332446426;-7.816950618;8.468016909;6.522375287
Zimbabwe;ZWE;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;3.876646042;..;..;..;..;..;..;..;..;..;3.495399952;..;..;..;..;3.313699961;..;..;..;..;3.00270009;..;..;..;..;1.393599987;..;1.940799952;..;..;0.510500014;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3;..;..;..;..;1.7;..;..;..;..;..;..;..;..;..;..;..
Zimbabwe;ZWE;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.86621397;47.01752847;47.29566165;47.72900966;48.19027206;48.55481809;48.77724701;48.97223108;49.15898512;49.38130865;49.66771491;49.85471967;50.03418737;50.21736063;50.40563831;50.58915845;50.75286323;50.82729747;50.88709472;50.91213626;50.91207178;50.93579158;50.88854148;50.76970857;50.6488619;50.5539266;50.46405446;50.45735926;50.51119315;50.59082295;50.55457706;50.62593276;50.67921496
Africa Eastern and Southern;AFE;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19.95730162;19.97536468;21.57650001;22.52926483;23.74953137;23.49301278;25.19122064;26.80793711;25.94331608;26.19389521;27.40011023;28.91434832;31.66692787;31.69518347;31.85925734;33.90351465;38.85144389;40.19733187;43.02833222;44.38977283;46.26862057;48.10360869;..
Africa Eastern and Southern;AFE;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.623497387;..;..;9.765491078;10.9102432;10.44279557;12.5180412;12.52715012;12.98650865;15.52779142;14.46276048;16.10090402;19.37517148;18.67230595;17.62395611;16.51663298;24.59447422;25.38929737;27.04174282;29.13828483;30.9986867;32.77268988;..
Africa Eastern and Southern;AFE;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.982974822;0.942211641;0.907935931;0.909549811;0.913413226;0.93300062;0.943199917;0.962202863;0.963156699;0.902134156;0.891352058;0.958882806;0.961553407;0.988082951;1.032475586;1.008065279;0.996423294;1.013248627;1.053662958;0.99073418;1.017488422;0.976840417;0.98958467;1.00115404;1.013757999;0.960429836;0.941337319;0.93387386;0.921453437;0.915293998;0.795419908;..;..
Africa Eastern and Southern;AFE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;0.254875995;7.965826648;5.148205598;4.579316878;5.346211137;3.935914557;5.260546591;4.010710547;5.279906573;4.683213739;5.400756754;2.164868832;4.439657818;5.892997262;1.747772545;2.858061072;1.253908063;1.070397623;2.807232209;5.397545405;4.28226259;0.518015783;0.181476503;3.0276415;-0.419301301;2.289809298;4.237786189;4.019012101;2.896943654;-0.027216081;0.139527425;-2.000775991;-0.420215528;1.982765385;4.353770627;5.462321357;4.443446939;1.852617931;2.653553746;3.34857352;3.636553193;3.928835727;3.106138743;5.525630903;6.13157864;6.57581608;6.598625271;4.329092325;0.660371254;5.157236643;3.701852914;0.881674422;4.216607499;4.007576949;2.965062327;2.219014608;2.57194148;2.491354696;2.040616966;-2.799038075;4.300440828;3.43513777
Africa Eastern and Southern;AFE;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;1.966442473;..;..;..;..;..;..;..;..;..;1.72278457;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.010276179;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.910850872;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Africa Eastern and Southern;AFE;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;45.91494671;45.984245;46.12436086;46.30954297;46.52739281;46.77172643;46.92093907;47.00836786;47.07490644;47.16128812;47.23025949;47.26595572;47.32942899;47.39737384;47.46054974;47.51988145;47.48916262;47.41808913;47.34753171;47.28191623;47.13927109;47.13333955;47.05252633;47.06265795;47.03727007;47.04708078;47.07259031;47.19218318;47.25357411;47.32873736;47.25511026;47.3828737;47.46382576
Africa Western and Central;AFW;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;31.57513035;32.6096922;33.60566797;32.62932224;32.46179668;33.45862992;34.81042847;34.13797075;35.23269081;35.72292588;39.82458858;37.49305796;37.79216332;39.81881926;40.76434547;41.74115187;41.87104254;41.83930899;45.91103595;44.05369963;47.0519898;47.64740547;46.75894823;50.90310823;48.78764024;51.21286273;51.16081703;51.73438797;54.22418732;..
Africa Western and Central;AFW;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.1097459;12.42225105;12.80900058;12.66443298;15.07086078;14.2680451;17.95834813;16.65728122;16.14491116;15.77974178;21.38647846;17.23146664;17.50664817;18.13912403;17.73566419;19.52946843;18.81194509;20.50185679;22.16595379;19.06853669;23.31934356;22.42602422;22.76561068;27.33174806;22.87133597;28.15262415;26.295098;24.68242226;25.84694449;..
Africa Western and Central;AFW;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0.470111269;0.521084173;0.55801339;0.513858989;0.462384381;0.492656164;0.55430471;0.540061978;0.506709396;0.502905403;0.521688598;0.533552346;0.486595754;0.505790513;0.497074477;0.490733875;0.452812731;0.426842357;0.436976622;0.409795106;0.447816577;0.45157809;0.452100782;0.481623107;0.493504869;0.475576749;0.479775109;0.465165614;0.475817013;0.490837275;0.463150273;..;..
Africa Western and Central;AFW;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;1.857726806;3.772942634;7.277246308;5.412949744;4.0847493;-1.776354575;-9.549549658;1.458912297;15.53658906;17.90917691;10.80269682;3.160522517;4.222534701;10.24236603;-2.177401334;8.552396015;4.741918345;-2.189249754;5.212655678;2.047925537;-6.971148351;-3.375383397;-6.561073572;0.564067587;5.554284283;1.404712356;1.457124466;4.868029605;2.275953519;6.576215199;1.109775647;2.689938933;-1.206116126;-0.271454262;1.931597615;4.639763745;4.258150797;3.481741098;1.420224004;3.731448802;5.203518213;9.918280892;5.53557456;7.996553747;5.824941337;5.374564255;5.52431402;6.279591728;6.284120752;6.969282599;4.848813839;5.136468595;6.107012773;5.926265571;2.813543412;0.142091829;2.286269536;2.838828802;3.200918667;-0.938161715;3.976317465;3.766353893
Africa Western and Central;AFW;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;0.78605725;..;..;..;..;..;..;..;..;..;0.974040006;..;..;..;..;0.843428613;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.470243291;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
